Date,Open ,High,Low,Close,Adj Close,Volume
"Jan 21, 2020",340,341,332.59,338.11,338.11,"14,350,300"
"Dec 26, 2006",3.73,3.89,3.73,3.83,3.83,"4,184,600"
"Mar 24, 2014",57.93,58.06,52.66,54.13,54.13,"42,483,700"
"Jul 31, 2019",325.16,331.77,318.53,322.99,322.99,"6,259,500"
"Dec 26, 2013",54.02,54.42,53.69,53.85,53.85,"12,268,900"
"Dec 10, 2004",1.71,1.73,1.67,1.68,1.68,"8,467,200"
"Jun 2, 2004",4.7,4.71,4.61,4.64,4.64,"6,904,800"
"Jul 23, 2002",1.18,1.21,1.13,1.15,1.15,"1,577,800"
"Dec 7, 2021",619.83,628.89,611.4,625.58,625.58,"3,125,200"
"Aug 26, 2019",295.24,296.95,292.5,294.98,294.98,"4,695,700"
"Aug 17, 2022",241.18,244.24,237.56,241.15,241.15,"5,627,200"
"Sep 24, 2007",2.74,2.79,2.73,2.76,2.76,"6,366,500"
"Aug 12, 2010",17.78,19.11,17.72,19.01,19.01,"71,959,300"
"Apr 9, 2009",6.36,6.71,6.31,6.71,6.71,"13,811,000"
"Nov 27, 2009",8.19,8.36,7.82,8.26,8.26,"5,754,700"
"Apr 9, 2018",291.77,299.55,289.12,289.93,289.93,"9,853,600"
"May 6, 2009",6.45,6.5,5.96,6.14,6.14,"16,352,000"
"Aug 10, 2007",2.56,2.57,2.39,2.56,2.56,"10,725,400"
"Jun 9, 2006",3.98,3.98,3.87,3.93,3.93,"8,463,000"
"Mar 18, 2022",372,381.8,368.47,380.6,380.6,"8,324,800"
"Dec 3, 2004",1.62,1.64,1.6,1.61,1.61,"9,328,200"
"Jul 26, 2018",358.19,365.54,356.63,363.09,363.09,"6,993,700"
"Jul 8, 2020",498.58,505.1,493.81,502.78,502.78,"5,691,700"
"Jul 26, 2005",2.86,2.97,2.71,2.72,2.72,"82,747,000"
"Jun 3, 2024",645.22,646.78,627.27,633.79,633.79,"2,323,500"
"Jun 18, 2024",675.63,687.06,674.64,685.67,685.67,"2,943,800"
"Aug 12, 2021",511.86,513,507.2,510.72,510.72,"1,685,700"
"Jul 16, 2004",3.83,3.87,3.27,3.29,3.29,"183,836,100"
"Jan 29, 2025",980,987.64,968.23,978.15,978.15,"2,930,700"
"Nov 23, 2005",4.15,4.22,4.14,4.15,4.15,"6,227,900"
"Jul 30, 2009",6.08,6.3,6.08,6.23,6.23,"10,226,300"
"Oct 29, 2020",488.5,513.9,479.34,504.21,504.21,"11,120,700"
"Jun 17, 2015",95.13,95.13,93.96,94.27,94.27,"9,905,000"
"Nov 3, 2008",3.5,3.54,3.3,3.34,3.34,"9,460,500"
"Sep 18, 2006",3.26,3.28,3.18,3.19,3.19,"8,449,000"
"Mar 16, 2016",97.53,99.73,97.5,99.35,99.35,"12,630,500"
"Sep 16, 2021",584.3,587.48,577.72,586.5,586.5,"1,832,000"
"Jul 15, 2015",99.97,100.75,97.05,98.13,98.13,"30,898,600"
"Dec 18, 2008",4.09,4.13,3.96,4.03,4.03,"5,366,200"
"Apr 17, 2023",338,338.39,327.5,332.72,332.72,"6,136,000"
"Nov 4, 2009",7.73,7.86,7.71,7.74,7.74,"7,728,000"
"Nov 25, 2015",124.23,125.2,122.36,124.16,124.16,"10,980,700"
"Jun 22, 2018",419.98,420.5,409.65,411.09,411.09,"10,428,600"
"May 12, 2020",442,444.17,431.36,431.82,431.82,"4,598,200"
"Feb 6, 2008",3.69,3.84,3.63,3.72,3.72,"15,107,400"
"Feb 10, 2022",402.1,408,396.36,406.27,406.27,"8,452,900"
"Jan 15, 2009",4.18,4.62,4.12,4.52,4.52,"7,408,100"
"Sep 26, 2006",3.32,3.33,3.28,3.28,3.28,"3,538,500"
"Oct 2, 2013",46.01,47.66,45.95,47.25,47.25,"30,583,700"
"May 20, 2004",4.5,4.53,4.36,4.42,4.42,"8,763,300"
"Sep 8, 2021",603.84,615.6,595.71,606.05,606.05,"5,424,500"
"Jul 31, 2017",184.26,184.97,180.65,181.66,181.66,"4,883,600"
"Oct 13, 2022",212.69,234.47,211.73,232.51,232.51,"17,505,000"
"Nov 18, 2019",296,304.99,293.28,302.57,302.57,"8,616,600"
"Sep 23, 2005",3.38,3.49,3.3,3.45,3.45,"6,043,800"
"Sep 8, 2022",224.16,228.74,221.3,227.44,227.44,"6,737,400"
"Apr 29, 2004",3.89,3.95,3.69,3.72,3.72,"22,484,000"
"Jan 7, 2016",116.36,122.18,112.29,114.56,114.56,"33,636,700"
"Nov 19, 2007",3.37,3.43,3.28,3.32,3.32,"6,818,000"
"Jul 30, 2002",0.89,0.94,0.89,0.91,0.91,"3,777,200"
"Jun 9, 2009",5.61,5.66,5.56,5.57,5.57,"8,010,100"
"Sep 1, 2015",109.35,111.24,103.82,105.79,105.79,"35,977,100"
"Feb 24, 2010",9.24,9.34,9.17,9.24,9.24,"12,005,700"
"May 16, 2013",35.28,35.55,33.6,33.86,33.86,"28,053,200"
"Sep 24, 2002",0.71,0.73,0.69,0.72,0.72,"3,747,800"
"Oct 15, 2013",46.44,46.76,45.62,45.96,45.96,"26,848,500"
"May 6, 2019",377.69,381.35,376,378.67,378.67,"5,793,100"
"Jan 3, 2024",467.32,475.05,465.77,470.26,470.26,"3,443,700"
"Dec 15, 2014",48.06,48.42,46.62,46.72,46.72,"12,019,000"
"Feb 7, 2003",0.84,0.88,0.83,0.87,0.87,"5,016,200"
"Sep 13, 2006",3.07,3.2,3.06,3.18,3.18,"9,378,600"
"May 20, 2011",34.51,35.27,34.45,35.13,35.13,"30,755,900"
"Feb 9, 2010",8.72,8.88,8.71,8.88,8.88,"8,811,600"
"Oct 21, 2021",628.89,654.01,628.65,653.16,653.16,"8,437,100"
"Feb 15, 2019",358.47,364.4,355.5,356.87,356.87,"9,230,000"
"Mar 11, 2011",28.89,29.32,28.59,29.22,29.22,"35,978,600"
"Sep 29, 2014",63.44,64.36,63.15,64.22,64.22,"9,516,500"
"Feb 28, 2018",293.1,295.75,290.78,291.38,291.38,"7,653,500"
"Oct 23, 2024",762.83,763.79,744.26,749.29,749.29,"3,749,000"
"Mar 14, 2017",142.95,143.31,141.7,143.19,143.19,"4,660,300"
"Jan 5, 2010",7.65,7.66,7.26,7.36,7.36,"23,753,100"
"Dec 15, 2005",3.57,3.71,3.47,3.71,3.71,"21,862,400"
"Dec 30, 2014",48.71,49.14,48.54,49.03,49.03,"7,011,200"
"Jul 9, 2018",415.95,419.12,411.1,418.97,418.97,"11,127,500"
"Dec 4, 2007",3.4,3.42,3.29,3.39,3.39,"5,681,200"
"Jul 26, 2012",8.47,8.49,8.02,8.14,8.14,"79,756,600"
"Aug 3, 2020",490.86,503.09,490.23,498.62,498.62,"5,873,100"
"Jul 22, 2003",1.68,1.78,1.68,1.76,1.76,"11,524,800"
"Nov 1, 2024",753.48,763.8,747.77,756.1,756.1,"2,996,800"
"Jan 27, 2016",96.61,97.85,90.59,91.15,91.15,"25,556,200"
"Jun 21, 2018",421.38,423.21,406.37,415.44,415.44,"18,389,900"
"Oct 26, 2015",100.05,103.31,99.38,103.04,103.04,"12,234,800"
"May 13, 2004",4.23,4.39,4.21,4.38,4.38,"14,153,300"
"Jan 28, 2005",1.6,1.67,1.59,1.63,1.63,"9,362,500"
"Mar 4, 2003",1.14,1.17,1.11,1.17,1.17,"5,565,000"
"Jan 2, 2013",13.6,13.69,12.96,13.14,13.14,"19,431,300"
"Aug 15, 2011",35.1,35.25,33.74,35.18,35.18,"23,191,000"
"Dec 22, 2009",7.71,7.89,7.63,7.66,7.66,"11,729,200"
"Dec 24, 2008",3.87,3.95,3.86,3.92,3.92,"2,150,400"
"Feb 3, 2021",550.17,550.48,538.24,539.45,539.45,"3,172,300"
"Sep 30, 2002",0.71,0.72,0.69,0.69,0.69,"4,837,000"
"Nov 28, 2012",11.82,11.94,11.69,11.75,11.75,"14,495,600"
"Dec 4, 2012",10.79,12.57,10.64,12.38,12.38,"101,757,600"
"Sep 15, 2021",578.17,584.62,575.37,582.87,582.87,"2,755,600"
"Sep 2, 2014",68.36,68.4,67.8,68.09,68.09,"8,806,700"
"Oct 26, 2021",673.76,676.49,662.77,668.52,668.52,"2,904,800"
"Mar 31, 2023",340.05,345.84,337.2,345.48,345.48,"5,610,200"
"Dec 10, 2013",50.71,52.06,50.47,51.87,51.87,"14,089,600"
"May 29, 2012",10.15,10.16,9.74,9.92,9.92,"31,997,000"
"May 8, 2003",1.66,1.67,1.63,1.63,1.63,"10,046,400"
"Jan 9, 2004",4.34,4.58,4.32,4.43,4.43,"33,030,200"
"Nov 19, 2021",692.35,694.16,675,678.8,678.8,"2,613,700"
"Aug 31, 2005",3.07,3.09,3.01,3.08,3.08,"5,308,100"
"Jun 17, 2003",1.56,1.59,1.51,1.51,1.51,"17,542,000"
"Aug 3, 2011",36.79,37.36,35.88,37.14,37.14,"24,917,200"
"Oct 9, 2006",3.46,3.46,3.41,3.43,3.43,"2,941,400"
"May 12, 2023",344.76,348.17,337.36,339.89,339.89,"6,079,900"
"May 5, 2004",3.88,4.14,3.85,4.11,4.11,"22,533,000"
"Jun 16, 2004",4.24,4.46,4.24,4.32,4.32,"8,957,900"
"Jul 12, 2011",41.7,42.33,40.97,41.61,41.61,"36,339,800"
"Oct 10, 2005",3.91,4.14,3.9,4.1,4.1,"17,168,200"
"Sep 9, 2003",2.48,2.61,2.47,2.54,2.54,"10,875,200"
"May 9, 2024",614.4,615.72,605.75,612.09,612.09,"2,065,400"
"Jun 6, 2024",644.89,657.99,644.24,648.52,648.52,"2,466,700"
"May 19, 2015",88.89,89.79,87.81,88.07,88.07,"19,101,600"
"Jul 1, 2020",454,488.23,454,485.64,485.64,"9,705,900"
"Oct 15, 2024",712.51,713.4,699.78,705.98,705.98,"2,932,800"
"Dec 13, 2010",27.51,27.52,26.07,26.26,26.26,"50,047,200"
"Oct 14, 2019",283.93,286.93,282,285.53,285.53,"5,513,200"
"Aug 4, 2008",4.24,4.3,4.23,4.26,4.26,"11,844,000"
"Oct 4, 2013",46.24,46.9,45.51,46.75,46.75,"16,814,000"
"Jul 29, 2004",2.92,2.96,2.82,2.9,2.9,"7,385,000"
"Aug 7, 2008",4.24,4.41,4.24,4.35,4.35,"10,118,500"
"Jun 13, 2002",1.1,1.12,1.08,1.08,1.08,"2,567,600"
"Sep 22, 2005",3.23,3.39,3.21,3.37,3.37,"4,533,900"
"Oct 9, 2003",3.07,3.23,3.06,3.08,3.08,"18,671,800"
"Sep 27, 2019",266.18,267.44,260.39,263.08,263.08,"7,328,300"
"Jul 6, 2015",93.47,94.93,93.34,94.57,94.57,"11,808,300"
"Jul 3, 2007",2.8,2.86,2.8,2.82,2.82,"3,085,600"
"Aug 21, 2018",331,341.5,329.7,338.02,338.02,"14,783,200"
"Mar 26, 2008",5.29,5.42,5.19,5.41,5.41,"10,948,700"
"Apr 12, 2005",1.67,1.7,1.66,1.67,1.67,"4,146,800"
"Sep 15, 2009",6.28,6.43,6.17,6.42,6.42,"10,293,500"
"Jul 3, 2006",3.91,3.94,3.86,3.89,3.89,"2,731,400"
"Jan 23, 2019",328.25,331.75,318.6,321.99,321.99,"13,480,100"
"Sep 1, 2010",18.7,19.46,18.44,19.27,19.27,"58,268,000"
"Aug 15, 2022",248.11,251.99,247.51,249.11,249.11,"6,527,400"
"Jan 17, 2023",331.08,332.5,323.6,326.22,326.22,"9,247,000"
"Sep 10, 2021",598.16,609.45,593.67,598.72,598.72,"3,950,800"
"Mar 28, 2017",144.1,146.11,143.92,145.17,145.17,"4,638,000"
"Jun 28, 2023",423.1,437.29,422.89,429.84,429.84,"8,811,300"
"Jun 12, 2012",9.04,9.19,8.91,9,9,"20,797,700"
"Jul 5, 2019",378.29,381.4,375.56,380.55,380.55,"3,732,200"
"May 7, 2007",3.17,3.19,3.16,3.17,3.17,"4,162,200"
"Nov 9, 2018",311.07,312.98,298.01,303.47,303.47,"13,480,800"
"Feb 22, 2005",1.51,1.54,1.45,1.46,1.46,"6,493,900"
"Apr 14, 2003",1.45,1.48,1.44,1.44,1.44,"5,355,000"
"Mar 1, 2004",4.91,5.07,4.89,4.96,4.96,"24,390,800"
"Oct 20, 2011",15.72,16,15.58,15.93,15.93,"25,578,000"
"Apr 7, 2022",365,368.54,353.69,362.15,362.15,"4,948,900"
"Oct 1, 2003",2.39,2.54,2.39,2.46,2.46,"13,876,800"
"May 31, 2012",9.53,9.68,8.91,9.06,9.06,"53,803,400"
"Mar 19, 2012",15.64,16.43,15.54,16.33,16.33,"37,095,100"
"Apr 13, 2023",339.99,346.43,338.75,346.19,346.19,"7,406,400"
"Jan 6, 2015",47.35,47.64,45.66,46.5,46.5,"16,037,700"
"Oct 6, 2003",2.86,3.05,2.81,2.95,2.95,"18,425,400"
"Sep 6, 2002",0.93,0.94,0.91,0.91,0.91,"763,000"
"Aug 14, 2015",124.96,125,123,123.39,123.39,"8,667,700"
"Mar 11, 2024",608.08,611,600.37,600.93,600.93,"2,500,900"
"Jul 25, 2023",427.18,430.88,426.13,427.7,427.7,"4,859,800"
"Aug 27, 2014",68.49,68.61,67.66,67.81,67.81,"10,394,300"
"Oct 25, 2011",10.7,11.34,10.61,11.05,11.05,"315,541,800"
"Dec 15, 2006",3.91,4.01,3.91,3.94,3.94,"4,953,900"
"Dec 28, 2022",281.92,285.19,273.41,276.88,276.88,"5,964,400"
"Jul 2, 2003",1.85,1.96,1.83,1.94,1.94,"39,071,200"
"Sep 30, 2003",2.41,2.58,2.36,2.4,2.4,"20,711,600"
"Dec 26, 2017",189.78,189.94,186.4,187.76,187.76,"3,045,700"
"Oct 19, 2009",7.12,7.2,7.01,7.11,7.11,"5,580,400"
"Dec 20, 2022",281.24,289.28,280.81,288.19,288.19,"6,918,100"
"Mar 19, 2003",1.36,1.4,1.34,1.37,1.37,"16,062,200"
"Jun 18, 2018",387.72,393.16,386.5,390.4,390.4,"6,824,800"
"Mar 23, 2017",142.14,142.89,141.26,141.84,141.84,"3,712,600"
"Mar 22, 2013",26.16,26.27,25.64,25.9,25.9,"14,189,000"
"Aug 11, 2010",17.43,18.35,17.34,18.07,18.07,"71,350,300"
"Jan 30, 2004",5.03,5.33,5.01,5.24,5.24,"35,644,000"
"Aug 17, 2011",34.37,34.44,32.65,33.18,33.18,"25,797,100"
"Sep 9, 2002",0.92,0.93,0.89,0.9,0.9,"1,419,600"
"Dec 5, 2024",917.85,927,911.11,917.87,917.87,"2,835,300"
"Mar 8, 2016",95,98.28,94.5,96.23,96.23,"14,797,000"
"Mar 20, 2017",145.45,146.25,144.58,145.83,145.83,"3,421,000"
"Dec 4, 2024",898.05,915.97,898.05,911.06,911.06,"2,689,600"
"Apr 7, 2010",11.73,11.77,11.31,11.39,11.39,"25,214,700"
"Oct 11, 2004",2.4,2.49,2.37,2.49,2.49,"11,900,700"
"Feb 1, 2024",567.02,572.66,563.83,567.51,567.51,"3,174,000"
"Mar 18, 2024",613.56,627.41,610.45,618.39,618.39,"3,344,200"
"Apr 10, 2018",297.68,298.95,291.69,298.07,298.07,"10,660,500"
"Feb 9, 2022",408.65,412.98,398.79,412.89,412.89,"7,738,200"
"Mar 30, 2011",34.1,34.6,33.87,33.99,33.99,"27,037,500"
"Apr 21, 2009",7.06,7.07,6.4,6.66,6.66,"24,563,000"
"Sep 21, 2012",8.49,8.53,8.2,8.26,8.26,"30,074,800"
"Feb 28, 2011",30.55,30.62,29,29.52,29.52,"40,524,400"
"Mar 20, 2015",61.34,61.79,60.9,61.19,61.19,"13,641,600"
"Dec 3, 2003",3.67,3.73,3.54,3.56,3.56,"18,349,800"
"Jul 15, 2013",37.06,37.12,36.02,36.85,36.85,"20,612,900"
"Sep 20, 2013",43.69,45.13,43.66,44.83,44.83,"30,791,600"
"Oct 14, 2022",237.8,238.8,229.51,230,230,"15,293,400"
"Nov 20, 2013",49.05,49.48,48.24,48.5,48.5,"19,481,700"
"Aug 1, 2023",437.37,445.25,431.4,438.62,438.62,"5,711,500"
"Dec 17, 2021",591.61,593.25,581.74,586.73,586.73,"4,386,900"
"Feb 2, 2016",95.54,96.65,90.73,91.49,91.49,"21,906,500"
"Jun 14, 2017",154.34,155.62,150.28,152.2,152.2,"6,461,800"
"Jan 20, 2021",565.42,593.29,556.86,586.34,586.34,"32,637,500"
"Mar 19, 2020",324.33,348.51,316.82,332.03,332.03,"10,616,000"
"Mar 1, 2006",3.83,3.85,3.71,3.84,3.84,"5,990,600"
"Oct 27, 2005",3.67,3.74,3.53,3.7,3.7,"19,790,400"
"Feb 24, 2009",5.09,5.19,5.06,5.15,5.15,"14,244,300"
"Sep 13, 2022",226.5,227.69,217.72,218.13,218.13,"8,000,100"
"Jan 3, 2017",124.96,128.19,124.31,127.49,127.49,"9,437,900"
"Nov 22, 2013",49.83,50.09,49.14,49.69,49.69,"14,202,300"
"Aug 26, 2005",2.99,3.06,2.99,3.03,3.03,"3,801,000"
"Mar 17, 2006",3.65,3.78,3.59,3.74,3.74,"9,793,700"
"Nov 4, 2016",122,123.43,121.62,122.03,122.03,"5,077,700"
"Apr 8, 2010",11.32,11.71,11.32,11.69,11.69,"13,912,500"
"Feb 7, 2008",3.66,3.84,3.66,3.84,3.84,"16,767,100"
"Jan 24, 2022",383.91,387.26,351.46,387.15,387.15,"32,346,000"
"Sep 7, 2022",220.21,229.33,218.27,228.96,228.96,"8,149,300"
"May 12, 2017",159.11,160.84,158.51,160.81,160.81,"5,092,900"
"Jun 13, 2023",430.01,437.27,428.4,435.73,435.73,"7,820,500"
"Jul 14, 2015",101.27,101.64,99.65,100.37,100.37,"19,736,500"
"Jan 18, 2005",1.63,1.64,1.56,1.61,1.61,"10,386,600"
"Jul 8, 2010",17.15,17.54,16.46,16.71,16.71,"26,282,900"
"Sep 1, 2011",33.5,34.07,33.22,33.32,33.32,"21,085,400"
"May 14, 2009",5.35,5.36,5.18,5.3,5.3,"14,255,500"
"Dec 21, 2009",7.6,7.75,7.58,7.71,7.71,"6,855,100"
"Jan 30, 2015",63.13,63.98,62.66,63.11,63.11,"13,215,300"
"Jun 5, 2020",407.29,420.24,404.25,419.6,419.6,"5,099,600"
"Mar 31, 2015",60.11,60.42,59.46,59.53,59.53,"14,248,500"
"Jul 30, 2007",2.44,2.54,2.43,2.48,2.48,"13,633,200"
"Jul 3, 2008",3.86,3.97,3.84,3.9,3.9,"10,806,600"
"Oct 22, 2019",271.16,275.41,265.8,266.69,266.69,"11,802,400"
"Jul 3, 2017",149.8,150.45,145.8,146.17,146.17,"3,908,200"
"Mar 16, 2020",306.63,334.35,294.75,298.84,298.84,"10,559,900"
"Nov 14, 2006",4.24,4.24,4.13,4.16,4.16,"6,176,800"
"Aug 2, 2007",2.45,2.48,2.42,2.44,2.44,"9,258,900"
"Apr 5, 2022",389.3,390,377.31,380.15,380.15,"4,234,500"
"Feb 13, 2024",550.8,559.2,549,554.52,554.52,"3,511,500"
"Dec 4, 2014",50.43,51.14,49.91,50.09,50.09,"11,853,800"
"May 18, 2004",4.43,4.47,4.26,4.43,4.43,"15,490,300"
"Mar 2, 2020",373.11,381.36,364.5,381.05,381.05,"6,997,900"
"May 18, 2021",488.4,493.48,486.19,486.28,486.28,"2,350,500"
"Apr 19, 2016",99.49,101.37,94.2,94.34,94.34,"55,728,800"
"Sep 6, 2024",681.86,683.15,662.34,665.77,665.77,"2,991,300"
"May 18, 2020",451.16,456.36,443.35,452.58,452.58,"7,773,500"
"Feb 4, 2019",342.6,352,341.3,351.34,351.34,"9,051,400"
"Sep 30, 2016",96.9,99.53,96.79,98.55,98.55,"9,807,900"
"Dec 28, 2018",257.94,261.91,249.8,256.08,256.08,"10,992,800"
"Apr 2, 2019",366.25,368.42,362.22,367.72,367.72,"5,158,700"
"Mar 4, 2011",29.11,30.18,29.11,30.1,30.1,"44,178,400"
"Feb 27, 2004",4.86,5,4.72,4.91,4.91,"34,990,200"
"Mar 4, 2015",67.53,67.93,66.18,67.11,67.11,"17,453,800"
"Jul 1, 2022",176.49,180.1,174.27,179.95,179.95,"5,201,600"
"Jan 20, 2022",517.75,526.64,506.93,508.25,508.25,"12,659,000"
"Oct 12, 2006",3.33,3.37,3.32,3.34,3.34,"5,347,300"
"Sep 2, 2009",5.96,6.06,5.95,5.97,5.97,"6,498,100"
"Oct 7, 2008",3.83,3.84,3.12,3.19,3.19,"12,485,900"
"Nov 27, 2006",4.17,4.19,4.12,4.14,4.14,"6,035,400"
"Oct 29, 2008",2.91,3.29,2.86,3.11,3.11,"10,268,300"
"Jan 28, 2010",8.81,9.12,8.68,9.01,9.01,"77,352,800"
"May 25, 2010",13.93,15,13.86,15,15,"23,362,500"
"Sep 30, 2021",608.05,619,608.05,610.34,610.34,"6,612,600"
"Jun 7, 2023",410.43,418.95,399.23,399.77,399.77,"11,932,400"
"Apr 25, 2011",36.39,36.43,35.43,35.95,35.95,"71,051,400"
"Jun 22, 2023",422.93,424.71,418.68,422.48,422.48,"4,869,500"
"Aug 30, 2005",3.13,3.13,3.03,3.06,3.06,"4,365,200"
"Sep 12, 2005",3.6,3.64,3.5,3.6,3.6,"9,025,800"
"Jul 2, 2019",374.89,376,370.31,375.43,375.43,"3,625,000"
"Oct 17, 2023",361.1,362.7,353.89,355.72,355.72,"5,908,400"
"Dec 5, 2008",3.29,3.63,3.23,3.61,3.61,"9,088,100"
"Mar 25, 2008",5.49,5.52,5.27,5.3,5.3,"12,001,500"
"Oct 27, 2016",127.43,128.18,125.93,126.47,126.47,"6,914,200"
"Feb 21, 2025","1,029.42","1,032.38",999.39,"1,003.15","1,003.15","3,738,700"
"Oct 13, 2005",3.93,4,3.83,3.99,3.99,"7,622,300"
"Feb 13, 2019",357.3,359.6,350.28,351.77,351.77,"10,559,100"
"Feb 2, 2010",8.71,8.88,8.7,8.84,8.84,"10,242,400"
"Aug 23, 2010",18.64,18.93,18.07,18.13,18.13,"26,871,600"
"Dec 14, 2015",119.77,120.9,114.66,120.67,120.67,"18,679,300"
"Jun 17, 2005",2.52,2.54,2.44,2.46,2.46,"7,092,400"
"Jul 31, 2018",331.51,342.5,328,337.45,337.45,"14,085,400"
"Mar 22, 2024",624.16,629.05,621,628.01,628.01,"2,134,100"
"May 22, 2017",157.86,158.6,156.43,157.16,157.16,"3,744,100"
"Jan 7, 2025",879.38,888,869.11,879.19,879.19,"2,649,800"
"Mar 18, 2019",362.47,370.97,361.86,363.44,363.44,"7,194,700"
"Feb 27, 2020",371.46,391.56,370.6,371.71,371.71,"10,967,700"
"Aug 10, 2006",2.86,2.89,2.83,2.88,2.88,"7,313,600"
"Apr 27, 2017",150.6,153.49,149.3,153.08,153.08,"7,719,400"
"Jan 12, 2021",500,501.09,485.67,494.25,494.25,"5,990,400"
"Sep 7, 2021",594.69,613.85,593.99,606.71,606.71,"5,821,400"
"Apr 15, 2010",12.46,12.55,12.21,12.4,12.4,"11,999,400"
"Jan 8, 2015",47.12,47.84,46.48,47.78,47.78,"9,601,900"
"Mar 13, 2008",4.79,4.9,4.65,4.89,4.89,"10,045,000"
"Dec 28, 2015",117.26,117.35,113.85,117.11,117.11,"8,424,300"
"Feb 7, 2018",266.58,272.45,264.33,264.56,264.56,"8,981,500"
"Jun 6, 2023",405,405.12,396.93,399.29,399.29,"4,991,500"
"Oct 8, 2019",273.03,275.53,270.64,270.72,270.72,"6,276,400"
"Nov 20, 2012",11.64,11.96,11.59,11.77,11.77,"15,340,500"
"Oct 1, 2002",0.71,0.71,0.66,0.68,0.68,"3,850,000"
"Jun 25, 2007",2.82,2.85,2.79,2.8,2.8,"6,802,600"
"May 4, 2005",1.66,1.7,1.63,1.66,1.66,"5,705,700"
"Jun 16, 2008",4.57,4.58,4.49,4.56,4.56,"3,552,500"
"Apr 29, 2013",30.94,31.1,30.29,30.72,30.72,"20,787,200"
"Apr 10, 2008",5.15,5.29,5.12,5.22,5.22,"5,525,800"
"Jan 12, 2012",13.21,13.34,12.74,13.16,13.16,"61,243,000"
"Aug 5, 2002",0.78,0.81,0.76,0.77,0.77,"3,808,000"
"Aug 15, 2024",668.49,673.19,659.8,663.22,663.22,"3,210,200"
"Jan 31, 2022",401.97,427.7,398.2,427.14,427.14,"20,047,500"
"Jun 24, 2013",30.43,31.3,29.86,30.8,30.8,"17,896,200"
"Sep 6, 2005",3.08,3.27,3.06,3.25,3.25,"7,956,900"
"May 10, 2022",176.01,181.87,170.57,177.66,177.66,"13,883,900"
"Sep 10, 2024",676.87,680.59,665.81,673.62,673.62,"2,079,200"
"Feb 8, 2007",3.35,3.4,3.3,3.39,3.39,"19,541,900"
"Dec 5, 2017",183.5,188.14,181.19,184.21,184.21,"5,783,700"
"May 15, 2019",343.34,356.5,341.39,354.99,354.99,"6,340,100"
"Nov 27, 2015",123.85,126.39,123.59,125.44,125.44,"6,645,500"
"Jul 24, 2013",35.67,36.04,34.31,34.47,34.47,"33,409,600"
"Jan 9, 2008",3.32,3.36,3.1,3.29,3.29,"15,200,500"
"Mar 11, 2005",1.43,1.43,1.34,1.35,1.35,"9,550,100"
"Nov 1, 2002",0.63,0.64,0.61,0.64,0.64,"2,126,600"
"Apr 8, 2008",5.22,5.29,5.06,5.27,5.27,"6,457,500"
"Oct 13, 2020",540.56,557.65,537.2,554.09,554.09,"5,602,500"
"Jun 21, 2017",152.5,155.38,152.26,155.03,155.03,"5,803,400"
"Feb 4, 2015",65.04,65.17,63.89,64.1,64.1,"12,450,900"
"Aug 30, 2021",557.25,567.16,556.45,566.18,566.18,"2,434,800"
"Apr 11, 2022",350,354.78,345.2,348,348,"3,777,100"
"Sep 28, 2018",379.24,380.8,373.73,374.13,374.13,"7,114,900"
"May 22, 2014",55.84,56.79,55.36,55.97,55.97,"33,222,700"
"Jan 15, 2025",836.44,850.84,830.41,848.26,848.26,"3,181,400"
"May 10, 2023",335.21,337.11,329.51,335.42,335.42,"4,289,900"
"Jul 12, 2004",4.76,4.78,4.57,4.65,4.65,"7,228,900"
"Oct 23, 2002",0.63,0.63,0.59,0.59,0.59,"3,539,200"
"Apr 20, 2017",140.3,141.8,139.27,141.18,141.18,"7,248,200"
"Dec 26, 2018",233.92,254.5,231.23,253.67,253.67,"14,402,700"
"Sep 18, 2014",65.35,65.91,64.76,65.57,65.57,"10,630,200"
"Aug 10, 2004",2.39,2.51,2.35,2.45,2.45,"18,316,900"
"Mar 11, 2003",1.12,1.13,1.07,1.11,1.11,"5,531,400"
"Mar 5, 2003",1.17,1.17,1.13,1.15,1.15,"3,498,600"
"Mar 7, 2024",599.34,610.53,595.9,608.51,608.51,"2,742,800"
"Jul 13, 2015",98.1,102.31,98.08,101.09,101.09,"33,205,200"
"Nov 11, 2013",47.54,48.5,46.95,48.27,48.27,"16,815,400"
"Aug 27, 2010",18.05,18.23,17.55,18.01,18.01,"21,134,400"
"Mar 27, 2012",17.45,17.64,17.22,17.24,17.24,"24,382,400"
"Dec 29, 2003",4.18,4.23,4.15,4.16,4.16,"16,269,400"
"May 11, 2010",13.66,14.59,13.65,14.26,14.26,"23,100,700"
"Jun 14, 2021",489.68,503.5,486.91,499.89,499.89,"4,400,200"
"Apr 28, 2017",152.71,152.97,150.94,152.2,152.2,"6,366,200"
"Sep 23, 2014",63.03,64,62.93,63.41,63.41,"11,471,600"
"Jul 22, 2009",6.38,6.55,6.36,6.47,6.47,"9,833,600"
"Sep 26, 2024",724.73,725.26,701.72,711.43,711.43,"2,833,000"
"Jan 4, 2006",3.64,3.68,3.52,3.57,3.57,"15,950,200"
"Jun 16, 2023",446.15,447.51,430.9,431.96,431.96,"8,745,500"
"Dec 9, 2020",510.53,514.5,491.29,493.6,493.6,"4,178,800"
"Feb 11, 2025","1,020.79","1,022.69","1,002.95","1,008.08","1,008.08","3,331,800"
